unique_id,indicator_id,name,measure,measure_info,geo_type_name,geo_join_id,geo_place_name,time_period,start_date,data_value
130919,650,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,409,Southeast Queens,2005-2007,2005-01-01,13.0
175992,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,402,West Queens,Summer 2011,2011-06-01,20.29
410866,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,102,Northeast Bronx,Annual Average 2016,2015-12-31,7.55
411114,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,408,Hillcrest and Fresh Meadows (CD8),Summer 2016,2016-06-01,7.56
825893,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,402,West Queens,Annual Average 2022,2022-01-01,16.93576692
178486,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,104,Pelham - Throgs Neck,Annual Average 2011,2010-12-01,10.5
742180,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,107,Hunts Point - Mott Haven,Winter 2020-21,2020-12-01,7.055217343
336708,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,404406,Bayside Little Neck-Fresh Meadows,Winter 2014-15,2014-12-01,23.0
130509,642,Boiler Emissions- Total NOx Emissions,Number per km2,number,UHF42,210,Coney Island - Sheepshead Bay,2013,2013-01-01,23.7
874879,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,210,Throgs Neck and Co-op City (CD10),Summer 2023,2023-06-01,9.169949337
179419,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,2,Brooklyn,Annual Average 2009,2008-12-01,24.11
173742,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,204,East New York,Summer 2013,2013-06-01,10.36
743596,386,Ozone (O3),Mean,ppb,CD,412,Jamaica and Hollis (CD12),Summer 2021,2021-06-01,31.41362542
176709,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,405,Ridgewood - Forest Hills,Annual Average 2013,2012-12-01,20.3
179656,365,Fine particles (PM 2.5),Mean,mcg/m3,Borough,4,Queens,Annual Average 2011,2010-12-01,9.75
827538,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,406,Fresh Meadows,2017-2019,2017-01-01,25.0
172692,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,208,Canarsie - Flatlands,Annual Average 2012,2011-12-01,17.22
742230,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,305,Upper East Side,Annual Average 2021,2021-01-01,7.018751653
670908,386,Ozone (O3),Mean,ppb,UHF34,309310,Union Square-Lower Manhattan,Summer 2020,2020-06-01,28.54
823287,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,207,East Flatbush - Flatbush,Winter 2021-22,2021-12-01,6.721923463
877180,375,Nitrogen dioxide (NO2),Mean,ppb,CD,306,Park Slope and Carroll Gardens (CD6),Winter 2022-23,2022-12-01,23.39786453
549956,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,407,Southwest Queens,Annual Average 2017,2017-01-01,17.95
175420,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,104,Pelham - Throgs Neck,Winter 2012-13,2012-12-01,22.38
315648,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,Âµg/m3,UHF42,204,East New York,2011,2011-01-01,2.1
176700,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,306,Chelsea - Clinton,Annual Average 2013,2012-12-01,33.35
173228,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,104,Pelham - Throgs Neck,Winter 2012-13,2012-12-01,10.53
179766,640,Boiler Emissions- Total SO2 Emissions,Number per km2,number,UHF42,504,South Beach - Tottenville,2015,2015-01-01,0.0
667231,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,402,West Queens,Annual Average 2020,2020-01-01,17.79
827391,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,409,Southeast Queens,2017-2019,2017-01-01,11.0
740945,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,211,Williamsburg - Bushwick,Summer 2021,2021-06-01,14.71348778
412431,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,102,Northeast Bronx,Summer 2016,2016-06-01,14.6
211566,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,211,Williamsburg - Bushwick,Winter 2013-14,2013-12-01,29.79
178499,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,210,Coney Island - Sheepshead Bay,Annual Average 2011,2010-12-01,9.44
412118,386,Ozone (O3),Mean,ppb,CD,406,Rego Park and Forest Hills (CD6),Summer 2016,2016-06-01,32.7
216325,386,Ozone (O3),Mean,ppb,CD,108,Upper East Side (CD8),Summer 2014,2014-06-01,26.6
741268,375,Nitrogen dioxide (NO2),Mean,ppb,CD,407,Flushing and Whitestone (CD7),Winter 2020-21,2020-12-01,20.07324923
643462,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,203,Bedford Stuyvesant - Crown Heights,Annual Average 2019,2019-01-01,17.69
216591,386,Ozone (O3),Mean,ppb,CD,411,Bayside and Little Neck (CD11),Summer 2010,2010-06-01,33.57
825902,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,303,East Harlem,Annual Average 2022,2022-01-01,16.68890291
816727,643,Annual vehicle miles traveled,Million miles,per square mile,CD,402,Woodside and Sunnyside (CD2),2019,2019-01-01,113.873314
131035,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,202,Downtown - Heights - Slope,2005-2007,2005-01-01,77.1
175455,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,501,Port Richmond,Winter 2012-13,2012-12-01,23.64
518512,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,202,Downtown - Heights - Slope,2012-2014,2012-01-02,87.6
151732,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,207,East Flatbush - Flatbush,2005,2005-01-01,2.408398
178520,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,410,Rockaways,Annual Average 2011,2010-12-01,8.44
817011,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,101,Financial District (CD1),2010,2010-01-01,80.608897
667172,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,302,Central Harlem - Morningside Heights,Winter 2019-20,2019-12-01,26.6
518559,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,201,Greenpoint,2012-2014,2012-01-02,32.1
669740,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,405,Ridgewood - Forest Hills,Summer 2020,2020-06-01,6.91
643696,375,Nitrogen dioxide (NO2),Mean,ppb,CD,408,Hillcrest and Fresh Meadows (CD8),Annual Average 2019,2019-01-01,15.14
667659,375,Nitrogen dioxide (NO2),Mean,ppb,CD,212,Williamsbridge and Baychester (CD12),Summer 2020,2020-06-01,12.77
412564,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,104,Pelham - Throgs Neck,Annual Average 2016,2015-12-31,17.92
817120,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,413,Queens Village (CD13),2019,2019-01-01,72.393632
874405,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,202,Downtown - Heights - Slope,Annual Average 2023,2023-01-01,7.157937732
177957,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,303,East Harlem,Summer 2013,2013-06-01,10.49
743641,386,Ozone (O3),Mean,ppb,CD,109,Morningside Heights and Hamilton Heights (CD9),Summer 2021,2021-06-01,28.61197184
518687,661,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,502,Stapleton - St. George,2012-2014,2012-01-02,8.6
130731,646,Outdoor Air Toxics - Benzene,Annual average concentration,Âµg/m3,Borough,4,Queens,2005,2005-01-01,1.9
547590,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,503504,Southern SI,Summer 2017,2017-06-01,8.06
131313,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",Borough,4,Queens,2005-2007,2005-01-01,23.5
179288,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,1,Bronx,Winter 2012-13,2012-12-01,24.03
799813,646,Outdoor Air Toxics - Benzene,Annual average concentration,Âµg/m3,UHF42,503,Willowbrook,2014,2014-01-01,0.660120954
166027,375,Nitrogen dioxide (NO2),Mean,ppb,CD,411,Bayside and Little Neck (CD11),Winter 2012-13,2012-12-01,19.78
173763,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,306308,Chelsea-Village,Summer 2013,2013-06-01,12.93
166916,375,Nitrogen dioxide (NO2),Mean,ppb,CD,501,St. George and Stapleton (CD1),Summer 2013,2013-06-01,14.02
175968,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,106,High Bridge - Morrisania,Summer 2011,2011-06-01,21.95
877056,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,407,Southwest Queens,Summer 2023,2023-06-01,11.94777145
334025,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,307,Gramercy Park - Murray Hill,Summer 2015,2015-06-01,12.47
176665,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,403,Flushing - Clearview,Annual Average 2012,2011-12-01,19.83
151485,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,107,Hunts Point - Mott Haven,2009-2011,2009-01-01,119.1
817240,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,108,Upper East Side (CD8),2019,2019-01-01,7.848495
669944,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,404,Elmhurst and Corona (CD4),Winter 2019-20,2019-12-01,8.36
670945,386,Ozone (O3),Mean,ppb,UHF42,407,Southwest Queens,Summer 2020,2020-06-01,29.73
173257,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,503504,Southern SI,Winter 2012-13,2012-12-01,9.71
412731,375,Nitrogen dioxide (NO2),Mean,ppb,CD,301,Greenpoint and Williamsburg (CD1),Summer 2016,2016-06-01,16.53
170351,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,111,East Harlem (CD11),Annual Average 2012,2011-12-01,9.98
605255,386,Ozone (O3),Mean,ppb,UHF42,308,Greenwich Village - SoHo,Summer 2018,2018-06-01,26.35
823540,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,405,Ridgewood and Maspeth (CD5),Summer 2022,2022-06-01,6.682984067
165751,375,Nitrogen dioxide (NO2),Mean,ppb,CD,201,Mott Haven and Melrose (CD1),Winter 2008-09,2008-12-01,32.41
171591,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,503504,Southern SI,Winter 2008-09,2008-12-01,20.47
827484,651,Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,"per 100,000 adults",Borough,4,Queens,2017-2019,2017-01-01,8.0
876861,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,101,Kingsbridge - Riverdale,Summer 2023,2023-06-01,13.0538783
518708,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,206,Borough Park,2012-2014,2012-01-02,5.0
650933,386,Ozone (O3),Mean,ppb,UHF42,205,Sunset Park,Summer 2019,2019-06-01,28.83
547716,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,316,Brownsville (CD16),Summer 2017,2017-06-01,9.18
170228,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,106,Stuyvesant Town and Turtle Bay (CD6),Annual Average 2010,2009-12-01,13.12
165788,375,Nitrogen dioxide (NO2),Mean,ppb,CD,408,Hillcrest and Fresh Meadows (CD8),Winter 2008-09,2008-12-01,27.99
336496,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,103,Fordham - Bronx Pk,Annual Average 2015,2015-01-01,19.76
411006,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,202,Hunts Point and Longwood (CD2),Summer 2016,2016-06-01,9.19
213969,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,315,Sheepshead Bay (CD15),Summer 2014,2014-06-01,8.03
177223,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,101,Kingsbridge - Riverdale,Winter 2010-11,2010-12-01,14.08
212561,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,302,Central Harlem - Morningside Heights,Annual Average 2014,2013-12-01,23.86
823156,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,201,Mott Haven and Melrose (CD1),Annual Average 2022,2022-01-01,6.123500683
547634,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,112,Washington Heights and Inwood (CD12),Winter 2016-17,2016-12-01,8.17
605700,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,206,Borough Park,Summer 2018,2018-06-01,8.17
222581,386,Ozone (O3),Mean,ppb,UHF42,403,Flushing - Clearview,Summer 2009,2009-06-01,26.29
549884,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,504,South Beach - Tottenville,Annual Average 2017,2017-01-01,11.7
222469,386,Ozone (O3),Mean,ppb,UHF42,205,Sunset Park,Summer 2011,2011-06-01,31.5
628936,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,302,Central Harlem - Morningside Heights,2015-2017,2015-01-01,121.4
170424,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,301,Greenpoint and Williamsburg (CD1),Annual Average 2013,2012-12-01,10.09
549898,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,201,Greenpoint,Summer 2017,2017-06-01,16.36
742241,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,309,Union Square - Lower East Side,Summer 2021,2021-06-01,9.802277018
549427,386,Ozone (O3),Mean,ppb,CD,212,Williamsbridge and Baychester (CD12),Summer 2017,2017-06-01,28.93
131528,650,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,304,Upper West Side,2009-2011,2009-01-01,11.6
336501,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,104,Pelham - Throgs Neck,Winter 2014-15,2014-12-01,23.7
518641,655,Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,504,South Beach - Tottenville,2012-2014,2012-01-02,6.4
550136,375,Nitrogen dioxide (NO2),Mean,ppb,CD,407,Flushing and Whitestone (CD7),Annual Average 2017,2017-01-01,18.45
173179,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,405,Ridgewood - Forest Hills,Winter 2010-11,2010-12-01,12.29
741240,375,Nitrogen dioxide (NO2),Mean,ppb,CD,315,Sheepshead Bay (CD15),Annual Average 2021,2021-01-01,14.85219635
667724,375,Nitrogen dioxide (NO2),Mean,ppb,CD,311,Bensonhurst (CD11),Winter 2019-20,2019-12-01,24.34
174169,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,410,Rockaways,Annual Average 2010,2009-12-01,7.99
169447,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,409,Kew Gardens and Woodhaven (CD9),Summer 2011,2011-06-01,11.24
168635,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,106,Stuyvesant Town and Turtle Bay (CD6),Winter 2012-13,2012-12-01,14.02
214144,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,313,Coney Island (CD13),Annual Average 2014,2013-12-01,8.32
179646,365,Fine particles (PM 2.5),Mean,mcg/m3,Borough,4,Queens,Annual Average 2009,2008-12-01,10.05
166744,375,Nitrogen dioxide (NO2),Mean,ppb,CD,103,Lower East Side and Chinatown (CD3),Summer 2011,2011-06-01,26.23
412646,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,501502,Northern SI,Winter 2015-16,2015-12-01,20.02
643374,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,301,Washington Heights,Winter 2018-19,2018-12-01,22.24
518876,651,Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,"per 100,000 adults",UHF42,409,Southeast Queens,2012-2014,2012-01-02,11.22056534
175407,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,405,Ridgewood - Forest Hills,Winter 2011-12,2011-12-01,24.49
131045,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,301,Washington Heights,2005-2007,2005-01-01,110.4
176689,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,206,Borough Park,Annual Average 2013,2012-12-01,20.23
221847,386,Ozone (O3),Mean,ppb,UHF34,206,Borough Park,Summer 2013,2013-06-01,30.61
165855,375,Nitrogen dioxide (NO2),Mean,ppb,CD,502,South Beach and Willowbrook (CD2),Winter 2009-10,2009-12-01,19.26
603027,375,Nitrogen dioxide (NO2),Mean,ppb,CD,308,Crown Heights and Prospect Heights (CD8),Summer 2018,2018-06-01,14.58
550036,375,Nitrogen dioxide (NO2),Mean,ppb,CD,204,Highbridge and Concourse (CD4),Summer 2017,2017-06-01,17.92
742258,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,405,Ridgewood - Forest Hills,Winter 2020-21,2020-12-01,6.716234864
650043,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,408,Hillcrest and Fresh Meadows (CD8),Winter 2018-19,2018-12-01,6.89
167803,375,Nitrogen dioxide (NO2),Mean,ppb,CD,503,Tottenville and Great Kills (CD3),Annual Average 2013,2012-12-01,11.42
667610,375,Nitrogen dioxide (NO2),Mean,ppb,CD,204,Highbridge and Concourse (CD4),Winter 2019-20,2019-12-01,25.84
227546,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,Âµg/m3,CD,314,Flatbush and Midwood (CD14),2011,2011-01-01,2.1
412546,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,502,Stapleton - St. George,Annual Average 2016,2015-12-31,14.93
151627,643,Annual vehicle miles traveled,Million miles,per square mile,UHF42,105,Crotona -Tremont,2005,2005-01-01,80.210738
743624,386,Ozone (O3),Mean,ppb,CD,302,Fort Greene and Brooklyn Heights (CD2),Summer 2021,2021-06-01,28.57936897
876864,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,102,Northeast Bronx,Summer 2023,2023-06-01,11.62453778
742207,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,209,Bensonhurst - Bay Ridge,Winter 2020-21,2020-12-01,6.684419275
131526,650,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,302,Central Harlem - Morningside Heights,2009-2011,2009-01-01,18.8
550071,375,Nitrogen dioxide (NO2),Mean,ppb,CD,303,Bedford Stuyvesant (CD3),Winter 2016-17,2016-12-01,26.45
547753,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,410,South Ozone Park and Howard Beach (CD10),Annual Average 2017,2017-01-01,6.79
412428,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,101,Kingsbridge - Riverdale,Summer 2016,2016-06-01,12.99
165969,375,Nitrogen dioxide (NO2),Mean,ppb,CD,412,Jamaica and Hollis (CD12),Winter 2011-12,2011-12-01,22.86
130685,646,Outdoor Air Toxics - Benzene,Annual average concentration,Âµg/m3,UHF42,101,Kingsbridge - Riverdale,2005,2005-01-01,2.9
874893,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,303,Bedford Stuyvesant (CD3),Annual Average 2023,2023-01-01,6.948465531
643467,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,204,East New York,Winter 2018-19,2018-12-01,21.57
171716,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,403,Flushing - Clearview,Winter 2012-13,2012-12-01,22.06
131555,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,101,Kingsbridge - Riverdale,2009-2011,2009-01-01,77.6
874466,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,309,Union Square - Lower East Side,Winter 2022-23,2022-12-01,7.590957422
177934,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,502,Stapleton - St. George,Summer 2012,2012-06-01,9.78
166673,375,Nitrogen dioxide (NO2),Mean,ppb,CD,408,Hillcrest and Fresh Meadows (CD8),Summer 2009,2009-06-01,18.96
825873,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,305307,Upper East Side-Gramercy,Summer 2022,2022-06-01,17.25579595
412455,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,203,Bedford Stuyvesant - Crown Heights,Summer 2016,2016-06-01,15.36
823292,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,205,Sunset Park,Summer 2022,2022-06-01,6.696804885
877213,375,Nitrogen dioxide (NO2),Mean,ppb,CD,317,East Flatbush (CD17),Winter 2022-23,2022-12-01,22.71316173
211789,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,105106107,South Bronx,Annual Average 2014,2013-12-01,21.76
547683,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,305,East New York and Starrett City (CD5),Summer 2017,2017-06-01,9.0
825884,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,407,Southwest Queens,Annual Average 2022,2022-01-01,14.25878433
167542,375,Nitrogen dioxide (NO2),Mean,ppb,CD,310,Bay Ridge and Dyker Heights (CD10),Annual Average 2009,2008-12-01,23.62
877007,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,204,East New York,Annual Average 2023,2023-01-01,17.34115089
547353,365,Fine particles (PM 2.5),Mean,mcg/m3,Borough,1,Bronx,Summer 2017,2017-06-01,9.58
212293,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,104,Pelham - Throgs Neck,Winter 2013-14,2013-12-01,25.82
165800,375,Nitrogen dioxide (NO2),Mean,ppb,CD,103,Lower East Side and Chinatown (CD3),Winter 2009-10,2009-12-01,31.44
222483,386,Ozone (O3),Mean,ppb,UHF42,207,East Flatbush - Flatbush,Summer 2013,2013-06-01,30.73
176683,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,107,Hunts Point - Mott Haven,Annual Average 2013,2012-12-01,21.54
167762,375,Nitrogen dioxide (NO2),Mean,ppb,CD,206,Belmont and East Tremont (CD6),Annual Average 2013,2012-12-01,21.92
168567,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,414,Rockaway and Broad Channel (CD14),Winter 2010-11,2010-12-01,10.28
828015,655,Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,103,Fordham - Bronx Pk,2017-2019,2017-01-01,31.0
877151,375,Nitrogen dioxide (NO2),Mean,ppb,CD,209,Parkchester and Soundview (CD9),Annual Average 2023,2023-01-01,16.35206527
333964,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,105,Crotona -Tremont,Annual Average 2015,2015-01-01,9.67
874401,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,203,Bedford Stuyvesant - Crown Heights,Summer 2023,2023-06-01,8.865704873
670981,386,Ozone (O3),Mean,ppb,Borough,4,Queens,Summer 2020,2020-06-01,30.52
169431,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,311,Bensonhurst (CD11),Summer 2011,2011-06-01,11.14
171631,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,201,Greenpoint,Winter 2010-11,2010-12-01,32.23
176614,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,304,Upper West Side,Annual Average 2011,2010-12-01,29.3
176525,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,210,Coney Island - Sheepshead Bay,Annual Average 2009,2008-12-01,19.9
172739,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,408,Jamaica,Annual Average 2013,2012-12-01,18.96
179503,365,Fine particles (PM 2.5),Mean,mcg/m3,Borough,1,Bronx,Winter 2010-11,2010-12-01,13.85
670975,386,Ozone (O3),Mean,ppb,UHF42,105,Crotona -Tremont,Summer 2020,2020-06-01,30.15
825808,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,2,Brooklyn,Summer 2022,2022-06-01,10.73512557
669741,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,405,Ridgewood - Forest Hills,Winter 2019-20,2019-12-01,7.7
874581,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,304,Upper West Side,Annual Average 2023,2023-01-01,6.873842959
